index,source,target
7146,ある時期にメゼポルタ広場で{j}飾られる幟の大剣。{j}あのモンスターを連想させる。,A Great Sword shaped like the banner displayed in{j}Mezepolta Square at a certain time of year. It{j}brings that monster to mind.
7147,完成した２代目ヴォルノボリ。{j}振るうと大量の水が流れ、{j}圧力でモンスターを押し流す。,"The completed, second-generation Volnobori.{j}A swing sends a torrent of water rushing forth,{j}washing monsters away with sheer pressure."
7148,さらに進化したヴォルノボリ。{j}幟から発せられる大量の水は、{j}やがて海となる。{c16}≪親方印≫{/c},A further evolved War Banner.{j}The flood of water released from its pennant{j}will one day become the sea.{c16}≪Master Mark≫{/c}
7149,とても進化したヴォルノボリ。{j}抜刀すると生きているような{j}泳ぎを見せる。{c11}≪ＨＣ武器≫{/c},"An extremely evolved Volnovori.{j}Once drawn, it{j}swims as if alive.{c11}≪HC Weapon≫{/c}"
7150,さらに進化したヴォルノボリ。{j}消えることのない熱き炎は{j}永遠の魂。{c16}≪親方印≫{/c},A further evolved War Banner.{j}Its never-fading blazing flame is{j}an eternal soul.{c16}≪Master Mark≫{/c}
7151,とても進化したヴォルノボリ。{j}炎に包まれた幟は、永遠に{j}泳ぎ続ける。{c11}≪ＨＣ武器≫{/c},An extremely evolved Volnovori.{j}Its banner wrapped in flame{j}swims on forever.{c11}≪HC Weapon≫{/c}
7152,装飾の施された黒い大剣。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A decorated black Great Sword.{j}A masterpiece by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7153,衝撃を受け流す仕掛けを施し、{j}脅威の防御力を実現した。{j}{c11}≪ＨＣ武器≫{/c},"Equipped with a mechanism that deflects impacts,{j}it achieves a fearsome Defense.{j}{c11}≪HC Weapon≫{/c}"
7154,装飾の施された黒い太刀。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A decorated black Long Sword.{j}A masterpiece by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7155,キャラバンの民に多大な貢献{j}をした証。毒属性に特化して{j}いる。{c11}≪ＨＣ武器≫{/c},Proof of great service{j}to the Caravan folk. Specialized in{j}Poison element.{c11}≪HC Weapon≫{/c}
7156,ハンターの力が伝わりやすい{j}ように工夫した黒鎚。{j}リーチを生かして狩猟せよ！,A black Hammer crafted{j}so the Hunter's strength carries easily.{j}Use its reach to hunt!
7157,ハンターの力が伝わりやすい{j}ように工夫した黒鎚。{j}リーチを生かして狩猟せよ！,A black Hammer crafted{j}so the Hunter's strength carries easily.{j}Use its reach to hunt!
7158,ハンターの力が伝わりやすい{j}ように工夫した黒鎚。{j}長いリーチと火属性が特徴。,A black Hammer crafted{j}so the Hunter's strength carries easily.{j}Known for its long reach and Fire element.
7159,武骨な柄と勇ましい頭部の{j}黒鎚。長いリーチは爆発的な{j}力を生む。{c16}≪親方印≫{/c},A rugged handle and a brave head on this{j}black hammer. Its long reach produces explosive{j}power.{c16}≪Master Mark≫{/c}
7160,武骨な柄と勇ましい頭部の{j}黒鎚。長いリーチと強力な{j}火属性が特徴。{c11}≪ＨＣ武器≫{/c},A rugged handle and a brave head on this{j}black hammer. It features long reach and a powerful{j}Fire element.{c11}≪HC Weapon≫{/c}
7161,装飾の施された黒い鎚。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A decorated black Hammer.{j}A masterpiece made by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7162,初志を貫徹せず、恣意的な{j}アレンジを加えるのもまた{j}男心と知る。{c11}≪ＨＣ武器≫{/c},Not carrying out one's original intention and adding arbitrary{j}tweaks is also{j}a man's heart.{c11}≪HC Weapon≫{/c}
7163,解放を求める心を具現化した{j}極長鎚。常識を打ち破る長さ{j}と電圧を誇る。{c11}≪ＨＣ武器≫{/c},An{j}ultra-long Hammer that embodies the heart's desire for liberation. Boasts a length that defies common sense{j}and voltage.{c11}≪HC Weapon≫{/c}
7164,理想を掲げる者のシンボルと{j}なる極長鎚。遮る者は動きを{j}封じ撃破する。{c11}≪ＨＣ武器≫{/c},An extra-long hammer that{j}serves as the symbol of one who raises an ideal. Those who stand in the way{j}are frozen in place and struck down.{c11}≪HC Weapon≫{/c}
7165,アクラジェビアの素材で生産{j}した狩猟笛。素材を活かした{j}破壊力を誇る。,A Hunting Horn forged from Akura Jebia materials.{j}Boasts a destructive force that makes the most of{j}the material.
7166,アクラジェビアの素材で生産{j}した狩猟笛。素材を活かした{j}破壊力を誇る。,A Hunting Horn forged from Akura Jebia materials.{j}Boasts a destructive force that makes the most of{j}the material.
7167,アクラジェビアの素材で生産{j}した狩猟笛。素材を活かした{j}破壊力を誇る。,A Hunting Horn forged from Akura Jebia materials.{j}Boasts a destructive force that makes the most of{j}the material.
7168,アクラジェビアの素材で生産{j}した狩猟笛。素材を活かした{j}破壊力を誇る。{c16}≪親方印≫{/c},A Hunting Horn forged{j}from Akura Jebia materials. Boasts a{j}destructive force that makes the most of the material.{c16}≪Master Mark≫{/c}
7169,アクラジェビアの素材で生産{j}した狩猟笛。素材を活かした{j}破壊力を誇る。{c11}≪ＨＣ武器≫{/c},A Hunting Horn forged{j}from Akura Jebia materials. Boasts a{j}destructive force that makes the most of the material.{c11}≪HC Weapon≫{/c}
7170,装飾の施された黒い狩猟笛。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A black Hunting Horn adorned with ornamentation.{j}A masterpiece by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7171,あるモンスターを連想させる{j}狩猟笛。上半身が覆われ、{j}少し蒸し暑い。{c11}≪ＨＣ武器≫{/c},"A Hunting Horn{j}reminiscent of a certain monster. The upper body is covered,{j}making it a bit humid.{c11}≪HC Weapon≫{/c}"
7172,装飾の施された黒い槍。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A black spear adorned with ornamentation.{j}A masterpiece by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7173,キャラバンの民に多大な貢献{j}をした証。睡眠属性に特化し{j}ている。{c11}≪ＨＣ武器≫{/c},Proof of great service{j}to the Caravan folk. Specialized in{j}Sleep element.{c11}≪HC Weapon≫{/c}
7174,決して折れぬ心を具現化した{j}ようなランス。実直に威力を{j}求めた逸品。{c11}≪ＨＣ武器≫{/c},A Lance that seems to{j}embody a heart that never breaks.{j}A masterpiece that earnestly pursues power.{c11}≪HC Weapon≫{/c}
7175,調和を保つことを誓った者の{j}ランス。いかなる者にも砕け{j}ぬ屈強な逸品。{c11}≪ＨＣ武器≫{/c},The Lance of one{j}who swore to maintain harmony. A sturdy masterpiece that cannot{j}be broken by anyone.{c11}≪HC Weapon≫{/c}
7176,装飾の施された黒い銃槍。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c}{c03}砲撃LV5{/c}。,A decorated black Gunlance.{j}A masterpiece made by a master craftsman.{j}{c11}≪HC Weapon≫{/c}{c03}Shelling LV5{/c}.
7177,万物を焼く銀火竜の咆哮は、{j}まさに空を統べる王者の風格。{j}{c11}≪ＨＣ武器≫{/c}{c03}砲撃LV5{/c}。,The roar of the Silver Rathalos that scorches all things{j}truly bears the dignity of a king who rules the skies.{j}{c11}≪HC Weapon≫{/c}{c03}Shelling LV5{/c}.
7178,晶竜の素材を利用した雷剣。{j}鉱石でも、普通の鱗や皮でも{j}ない、珍しい質感を持つ。,A lightning sword that uses Crystal Dragon{j}materials. Its rare texture resembles neither ore{j}nor any common scale or hide.
7179,晶竜の素材を利用した雷剣。{j}鉱石でも、普通の鱗や皮でも{j}ない、珍しい質感を持つ。,A lightning sword that uses Crystal Dragon{j}materials. Its rare texture resembles neither ore{j}nor any common scale or hide.
7180,晶竜の素材を利用した雷剣。{j}鉱石でも、普通の鱗や皮でも{j}ない、珍しい質感を持つ。,A lightning sword that uses Crystal Dragon{j}materials. Its rare texture resembles neither ore{j}nor any common scale or hide.
7181,晶竜の素材を利用した雷剣。{j}その威力は閃く雷がごとし。{j}{c02}≪剛種武器≫{/c},A Thunder Sword that uses Crystal Dragon materials.{j}Its power is like a flashing thunderbolt.{j}{c02}≪Gou Weapon≫{/c}
7182,晶竜の素材を利用した雷剣。{j}その威力は閃く雷がごとし。{j}{c02}≪剛種武器≫{/c},A Thunder Sword that uses Crystal Dragon materials.{j}Its power is like a flashing thunderbolt.{j}{c02}≪Gou Weapon≫{/c}
7183,硬く、脆い、多殻蟹の素材{j}を鍛え上げた片手剣。{j}ちょっと重いのだけが難点。,"A Sword & Shield forged from the hard, brittle{j}materials of a multi-shell crab. Its only drawback{j}is that it is a bit heavy."
7184,硬く、脆い、多殻蟹の素材{j}を鍛え上げた片手剣。{j}ちょっと重いのだけが難点。,"A Sword & Shield forged from the hard, brittle{j}materials of a multi-shell crab. Its only drawback{j}is that it is a bit heavy."
7185,硬く、脆い、多殻蟹の素材{j}を鍛え上げた片手剣。{j}ちょっと重いのだけが難点。,"A Sword & Shield forged from the hard, brittle{j}materials of a multi-shell crab. Its only drawback{j}is that it is a bit heavy."
7186,多殻蟹の如く、非常に硬い{j}片手剣。その重さも高い{j}威力の要因。{c02}≪剛種武器≫{/c},A{j}Sword & Shield as hard as a Carapaceon. Its weight also contributes to its high{j}power.{c02}≪Gou Weapon≫{/c}
7187,多殻蟹の如く、非常に硬い{j}片手剣。その重さも高い{j}威力の要因。{c02}≪剛種武器≫{/c},A{j}Sword & Shield as hard as a Carapaceon. Its weight also contributes to its high{j}power.{c02}≪Gou Weapon≫{/c}
7188,刃を研ぎ澄まし、斬り裂く{j}ことを主眼に作られた{j}片手剣。{c11}≪ＨＣ武器≫{/c},"Made with the primary aim of honing its blade and{j}slashing, a{j}Sword & Shield.{c11}≪HC Weapon≫{/c}"
7189,刃を研ぎ澄まし、斬り裂く{j}ことを主眼に作られた{j}片手剣。{c11}≪ＨＣ武器≫{/c},"Made with the primary aim of honing its blade and{j}slashing, a{j}Sword & Shield.{c11}≪HC Weapon≫{/c}"
7190,刃を研ぎ澄まし、斬り裂く{j}ことを主眼に作られた{j}片手剣。{c11}≪ＨＣ武器≫{/c},"Made with the primary aim of honing its blade and{j}slashing, a{j}Sword & Shield.{c11}≪HC Weapon≫{/c}"
7191,刃を研ぎ澄まし、斬り裂く{j}ことを主眼に作られた{j}片手剣。{c11}≪ＨＣ武器≫{/c},"Made with the primary aim of honing its blade and{j}slashing, a{j}Sword & Shield.{c11}≪HC Weapon≫{/c}"
7192,ほほを伝う一筋の輝きには、{j}千の短冊とて及ばぬだろう。{j}ササ姫伝説・一章,"A single gleam running down the cheek{j}that a thousand wish strips could not match.{j}Princess Sasa Legend, Chapter One"
7193,それでも命だけは奪えない。{j}かつて慕った相手ならば。{j}ササ姫伝説・二章,"Even so, it cannot take a life.{j}Not if it is one you once adored.{j}The Legend of Princess Sasa: Chapter Two"
7194,歩むのも足。止まるのも足。{j}誰のものでもない、己の足。{j}ササ姫伝説・三章,"The feet that walk. The feet that stop.{j}Feet that belong to no one but yourself.{j}Bamboo Princess Legend, Chapter 3"
7195,心に芯が通ればこそ、{j}通じ合うことに意味がある。{j}ササ姫伝説・四章{c16}≪親方印≫{/c},"It is only when the heart has a core that{j}understanding each other has meaning.{j}Princess Sasa Legend, Chapter Four{c16}≪Master Mark≫{/c}"
7196,竹林の奥の小さな庵。{j}その老尼の顔は乙女の如し。{j}裏・ササ姫伝説{c11}≪ＨＣ武器≫{/c},A small hermitage deep in the bamboo grove.{j}The old nun's face is like a maiden's.{j}The Hidden Legend of Princess Sasa{c11}≪HC Weapon≫{/c}
7197,装飾の施された金色の片手剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A golden Sword & Shield adorned with ornamentation.{j}A ceremonial piece, yet a masterpiece by a master{j}artisan that boasts practicality as well."
7198,装飾の施された金色の片手剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A golden Sword & Shield adorned with ornamentation.{j}A ceremonial piece, yet a masterpiece by a master{j}artisan that boasts practicality as well."
7199,装飾の施された金色の片手剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A golden Sword & Shield adorned with ornamentation.{j}A ceremonial piece, yet a masterpiece by a master{j}artisan that boasts practicality as well."
7200,装飾の施された金色の片手剣。{j}名工謹製の逸品。{j}{c16}≪親方印≫{/c},A golden Sword & Shield adorned with ornamentation.{j}A masterpiece by a master artisan.{j}{c16}≪Master Mark≫{/c}
7201,装飾の施された金色の片手剣。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A golden Sword & Shield adorned with ornamentation.{j}A masterpiece by a master artisan.{j}{c11}≪HC Weapon≫{/c}
7202,北方の地で祭事に用いられる{j}片手剣。強い冷気を纏い切断{j}面を凍結させる。,"A Sword & Shield used in festivals in the northern{j}lands. Clad in intense cold, it freezes the cut{j}surface."
7203,北方の地で祭事に用いられる{j}片手剣。強い冷気を纏い切断{j}面を凍結させる。,"A Sword & Shield used in festivals in the northern{j}lands. Clad in intense cold, it freezes the cut{j}surface."
7204,北方の地で祭事に用いられる{j}片手剣。強い冷気を纏い切断{j}面を凍結させる。,"A Sword & Shield used in festivals in the northern{j}lands. Clad in intense cold, it freezes the cut{j}surface."
7205,強力な冷気を纏うに至った{j}北方の片手剣。空気すら{j}凍りつかせる。{c11}≪ＨＣ武器≫{/c},A northern Sword & Shield{j}that has come to wear a powerful chill. It freezes{j}even the air.{c11}≪HC Weapon≫{/c}
7206,北方の地で祭事に用いられる{j}片手剣。流れるような刃で獲{j}物の肉を断ち斬る。,"A Sword & Shield used in festivals in the northern{j}lands. With a flowing blade, it slices the flesh of{j}its prey."
7207,北方の地で祭事に用いられる{j}片手剣。流れるような刃で獲{j}物の肉を断ち斬る。,"A Sword & Shield used in festivals in the northern{j}lands. With a flowing blade, it slices the flesh of{j}its prey."
7208,北方の地で祭事に用いられる{j}片手剣。流れるような刃で獲{j}物の肉を断ち斬る。,"A Sword & Shield used in festivals in the northern{j}lands. With a flowing blade, it slices the flesh of{j}its prey."
7209,強力な浄化作用を獲得した{j}北方の片手剣。全ての汚れを{j}押し流す。{c11}≪ＨＣ武器≫{/c},A northern Sword & Shield that has{j}gained a powerful purifying effect. It washes{j}away all impurity.{c11}≪HC Weapon≫{/c}
7210,鍛錬を重ねることで、進化し{j}続けるといわれる片手剣。{j}雷属性。{c05}≪進化武器≫{/c},A Sword & Shield said to continue evolving{j}through constant training.{j}Thunder element.{c05}≪Evolution Weapon≫{/c}
7211,鍛錬を重ねることで、進化し{j}続けるといわれる片手剣。{j}雷属性。{c05}≪進化武器≫{/c},A Sword & Shield said to continue evolving{j}through constant training.{j}Thunder element.{c05}≪Evolution Weapon≫{/c}
7212,鍛錬を重ねることで、進化し{j}続けるといわれる片手剣。{j}雷属性。{c05}≪進化武器≫{/c},A Sword & Shield said to continue evolving{j}through constant training.{j}Thunder element.{c05}≪Evolution Weapon≫{/c}
7213,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる片手剣。,A Sword & Shield that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7214,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる片手剣。,A Sword & Shield that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7215,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる片手剣。,A Sword & Shield that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7216,まるで生き物のような脈動を{j}伝え、所有者に不思議な力を{j}与えるとされる片手剣。,A Sword & Shield that{j}pulses like a living thing and{j}is said to grant its wielder mysterious power.
7217,強力な雷の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting mighty thunder.{j}Specially worked Elder Dragon material{j}draws out the power sleeping within minerals.
7218,強力な雷の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting mighty thunder.{j}Specially worked Elder Dragon material{j}draws out the power sleeping within minerals.
7219,強力な雷の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting mighty thunder.{j}Specially worked Elder Dragon material{j}draws out the power sleeping within minerals.
7220,強力な雷の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting mighty thunder.{j}Specially worked Elder Dragon material{j}draws out the power sleeping within minerals.
7221,龍と睡眠の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting the power of Dragon and{j}Sleep. Specially processed Elder Dragon materials{j}have drawn out the power sleeping within minerals.
7222,龍と睡眠の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting the power of Dragon and{j}Sleep. Specially processed Elder Dragon materials{j}have drawn out the power sleeping within minerals.
7223,龍と睡眠の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting the power of Dragon and{j}Sleep. Specially processed Elder Dragon materials{j}have drawn out the power sleeping within minerals.
7224,龍と睡眠の力を誇る片手剣。{j}特殊加工した古龍素材が、{j}鉱物に眠る力を引き出した。,A Sword & Shield boasting the power of Dragon and{j}Sleep. Specially processed Elder Dragon materials{j}have drawn out the power sleeping within minerals.
7225,猛毒を染みこませた戦斧。{j}毒性を強化させ、さらに鋭さ{j}と切れ味を強化した業物。,"A Switch Axe steeped in deadly venom.{j}Its toxicity is strengthened, and its keenness{j}and edge further enhanced -- a superb blade."
7226,怒りに染まる黒衣の炎剣。{j}重く巨大なその姿は、{j}黒き火山の主そのものである。,"A black-robed flame sword dyed in rage.{j}Its heavy, massive form is{j}the very lord of the black volcano."
7227,鋼龍の素材を用いた片手剣。{j}冷痛を与えることに特化し、{j}刃から凍気を発する。,"A Sword & Shield made using Kushala Daora's{j}materials. Specialized in inflicting cold pain, its{j}blade emits a chill."
7228,巻き起こす風が森林を{j}枯らしたという逸話の残る剣。{j}{c16}≪親方印≫{/c},A sword with a legend that the wind it stirs up{j}withered a forest.{j}{c16}≪Master Mark≫{/c}
7229,ギルドすら所持していない{j}オニドクキノコの片手剣。{j}{c11}≪ＨＣ武器≫{/c},"A Sword & Shield{j}made from the Onidoku Mushroom, which not even the Guild possesses.{j}{c11}≪HC Weapon≫{/c}"
7230,東方の技術を取り込むことで{j}刀身を長く鍛えることに成功。{j}{c11}≪ＨＣ武器≫{/c},"By incorporating Eastern techniques,{j}it succeeded in forging a longer blade.{j}{c11}≪HC Weapon≫{/c}"
7231,跳緋獣の素材で作られた双剣。{j}とにかく軽く、非常に扱い{j}やすい仕上がりとなっている。,"Dual Blades made from Gogomoa materials.{j}Incredibly light, and finished to be extremely easy{j}to handle."
7232,跳緋獣の素材で作られた双剣。{j}とにかく軽く、非常に扱い{j}やすい仕上がりとなっている。,"Dual Blades made from Gogomoa materials.{j}Incredibly light, and finished to be extremely easy{j}to handle."
7233,跳緋獣の素材で作られた双剣。{j}とにかく軽く、非常に扱い{j}やすい仕上がりとなっている。,"Dual Blades made from Gogomoa materials.{j}Incredibly light, and finished to be extremely easy{j}to handle."
7234,跳緋獣の素材で作られた双剣。{j}とにかく軽く、非常に扱い{j}やすい仕上がりとなっている。,"Dual Blades made from Gogomoa materials.{j}Incredibly light, and finished to be extremely easy{j}to handle."
7235,跳緋獣の素材と特殊な製法に{j}より、驚くほどの軽さを実現{j}した双剣。{c02}≪剛種武器≫{/c},Dual Blades that achieve astonishing{j}lightness through Gogomoa materials and a{j}special crafting method.{c02}≪Gou Weapon≫{/c}
7236,跳緋獣の素材と特殊な製法に{j}より、驚くほどの軽さを実現{j}した双剣。{c02}≪剛種武器≫{/c},Dual Blades that achieve astonishing{j}lightness through Gogomoa materials and a{j}special crafting method.{c02}≪Gou Weapon≫{/c}
7237,覇竜の秘めたる力を{j}七晩かけて引き出した{j}恐るべき双剣。{c11}≪ＨＣ武器≫{/c},A fearsome Dual Blade that draws out Akantor's hidden power over{j}seven nights{j}.{c11}≪HC Weapon≫{/c}
7238,覇竜の秘めたる力を{j}七晩かけて引き出した{j}恐るべき双剣。{c11}≪ＨＣ武器≫{/c},A fearsome Dual Blade that draws out Akantor's hidden power over{j}seven nights{j}.{c11}≪HC Weapon≫{/c}
7239,覇竜の秘めたる力を{j}七晩かけて引き出した{j}恐るべき双剣。{c11}≪ＨＣ武器≫{/c},A fearsome Dual Blade that draws out Akantor's hidden power over{j}seven nights{j}.{c11}≪HC Weapon≫{/c}
7240,覇竜の秘めたる力を{j}七晩かけて引き出した{j}恐るべき双剣。{c11}≪ＨＣ武器≫{/c},A fearsome Dual Blade that draws out Akantor's hidden power over{j}seven nights{j}.{c11}≪HC Weapon≫{/c}
7241,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV1{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV1{/c}
7242,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV2{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV2{/c}
7243,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV3{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV3{/c}
7244,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV4{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV4{/c}
7245,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV5{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV5{/c}
7246,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV6{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV6{/c}
7247,素材を帯電させる新たな{j}技法で生み出された双剣。{j}{c07}ＳＰ武器：LV7{/c},Dual Blades created by a new{j}technique that electrifies materials.{j}{c07}SP Weapon: LV7{/c}
7248,装飾の施された金色の双剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A decorated golden pair of Dual Blades. Ceremonial,{j}yet also practical--a masterpiece by a master{j}craftsman."
7249,装飾の施された金色の双剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A decorated golden pair of Dual Blades. Ceremonial,{j}yet also practical--a masterpiece by a master{j}craftsman."
7250,装飾の施された金色の双剣。{j}儀礼用だが実用性も{j}兼ね備えた名工謹製の逸品。,"A decorated golden pair of Dual Blades. Ceremonial,{j}yet also practical--a masterpiece by a master{j}craftsman."
7251,装飾の施された金色の双剣。{j}名工謹製の逸品。{j}{c16}≪親方印≫{/c},A decorated golden pair of Dual Blades.{j}A masterpiece by a master craftsman.{j}{c16}≪Master Mark≫{/c}
7252,装飾の施された金色の双剣。{j}名工謹製の逸品。{j}{c11}≪ＨＣ武器≫{/c},A decorated golden pair of Dual Blades.{j}A masterpiece by a master craftsman.{j}{c11}≪HC Weapon≫{/c}
7253,東方伝来の珍しい形状の双剣。{j}紅蓮の炎を宿している。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Harbors a crimson flame.{j}Throwing them would be unthinkable.
7254,東方伝来の珍しい形状の双剣。{j}紅蓮の炎を宿している。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Harbors a crimson flame.{j}Throwing them would be unthinkable.
7255,東方伝来の珍しい形状の双剣。{j}紅蓮の炎を宿している。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Harbors a crimson flame.{j}Throwing them would be unthinkable.
7256,炎の化身が宿るとされる双剣。{j}刀匠が火傷を負いつつも鍛え{j}あげた業物。{c16}≪親方印≫{/c},Dual Blades said to house the incarnation of flame.{j}A masterpiece a swordsmith forged{j}despite his burns.{c16}≪Master Mark≫{/c}
7257,炎の化身が宿るとされる双剣。{j}刀匠が火傷を負いつつも鍛え{j}あげた業物。{c11}≪ＨＣ武器≫{/c},Dual Blades said to house the incarnation of flame.{j}A masterpiece a swordsmith forged{j}despite his burns.{c11}≪HC Weapon≫{/c}
7258,東方伝来の珍しい形状の双剣。{j}高圧の電気を帯びている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Charged with high-voltage electricity.{j}Throwing them would be unthinkable.
7259,東方伝来の珍しい形状の双剣。{j}高圧の電気を帯びている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Charged with high-voltage electricity.{j}Throwing them would be unthinkable.
7260,東方伝来の珍しい形状の双剣。{j}高圧の電気を帯びている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Charged with high-voltage electricity.{j}Throwing them would be unthinkable.
7261,雷の化身が宿るとされる双剣。{j}強烈な電光が剣となって空気{j}をも斬り裂く。{c16}≪親方印≫{/c},Dual Blades said to house the incarnation of lightning. {{j}}Intense bolts become blades that slice {{j}}even the air. {{c16}}≪Master Mark≫{{/c}}
7262,雷の化身が宿るとされる双剣。{j}強烈な電光が剣となって空気{j}をも斬り裂く。{c11}≪ＨＣ武器≫{/c},Dual Blades said to house the incarnation of lightning. {{j}}Intense bolts become blades that slice {{j}}even the air. {{c11}}≪HC Weapon≫{{/c}}
7263,東方伝来の珍しい形状の双剣。{j}秘術の毒が塗られている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Coated with an arcane poison.{j}Throwing them would be unthinkable.
7264,東方伝来の珍しい形状の双剣。{j}秘術の毒が塗られている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Coated with an arcane poison.{j}Throwing them would be unthinkable.
7265,東方伝来の珍しい形状の双剣。{j}秘術の毒が塗られている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Coated with an arcane poison.{j}Throwing them would be unthinkable.
7266,東方伝来の珍しい形状の双剣。{j}龍が嫌う金属で作られている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Forged from a metal that dragons loathe.{j}Throwing them would be unthinkable.
7267,東方伝来の珍しい形状の双剣。{j}龍が嫌う金属で作られている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Forged from a metal that dragons loathe.{j}Throwing them would be unthinkable.
7268,東方伝来の珍しい形状の双剣。{j}龍が嫌う金属で作られている。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Forged from a metal that dragons loathe.{j}Throwing them would be unthinkable.
7269,東方伝来の珍しい形状の双剣。{j}冷気で活発になる毒を含む。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Contains a poison that is activated by cold.{j}Throwing them would be unthinkable.
7270,東方伝来の珍しい形状の双剣。{j}冷気で活発になる毒を含む。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Contains a poison that is activated by cold.{j}Throwing them would be unthinkable.
7271,東方伝来の珍しい形状の双剣。{j}冷気で活発になる毒を含む。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Contains a poison that is activated by cold.{j}Throwing them would be unthinkable.
7272,禍の化身が宿るとされる双剣。{j}熱を奪う特殊な毒が肉を貪り{j}腐らせる。{c16}≪親方印≫{/c},Dual Blades said to house an incarnation of calamity.{j}A special poison that steals heat devours flesh{j}and rots it away.{c16}≪Master Mark≫{/c}
7273,東方伝来の珍しい形状の双剣。{j}刀身から清水がにじみ出る。{j}投げるなんてとんでもない。,A strangely shaped Dual Blades of Eastern origin.{j}Clear water seeps from the blades.{j}Throwing them would be unthinkable.
